E(keV)	Px(MeV/c)	Py(MeV/c)	Pz(MeV/c)	X(mm)	Y(mm)	Z(mm)	T(ns)
0.00564473	-0.0474178	-0.0298601	1.09074	2.81411	1.12241	-1.49009e-09	478.755	
0.00563033	-0.0345923	0.0347489	1.08968	1.21305	-0.554667	-1.49009e-09	474.673	
0.00565193	-0.0224371	-0.00265635	1.09264	0.565844	-1.07894	-1.49009e-09	478.315	
0.00563539	0.0229482	0.018032	1.09089	-0.15695	0.536502	-1.49009e-09	474.623	
0.00564198	0.0394083	-0.0197958	1.09102	-0.300172	1.09061	-1.49009e-09	476.916	
0.00564918	0.00471825	0.00190258	1.0926	0.0479585	-0.0399703	-1.49009e-09	477.662	
0.00563058	-0.0188536	0.024211	1.09038	-0.471882	-0.0309543	-1.49009e-09	474.988	
0.00565634	0.053114	-0.0193975	1.09184	-1.98308	0.451575	-1.49009e-09	480.265	
0.00565104	-0.0208575	0.00121011	1.09259	-0.369897	0.605623	-1.49009e-09	478.278	
0.00563883	0.0200427	-0.0053934	1.09141	0.57153	0.0980408	-1.49009e-09	475.817	
0.00564857	0.0426725	-0.00742618	1.09169	-0.623643	-0.242099	-1.49009e-09	479.654	
0.00564947	-0.0175557	-0.00397484	1.09249	-0.895815	0.275601	-1.49009e-09	477.331	
0.00564967	-0.0356356	0.0206731	1.09188	-0.240868	-2.56318	-1.49009e-09	479.962	
0.00565232	-0.0214408	-0.013913	1.09262	0.0561108	0.37916	-1.49009e-09	479.449	
0.00565245	0.0252078	-0.0077324	1.09261	-0.402982	-1.4697	-1.49009e-09	479.286	
0.00564651	0.0317651	-0.00657623	1.09187	-0.489482	-0.41752	-1.49009e-09	477.704	
0.00564723	-0.0429748	0.0141413	1.09149	1.23491	-0.936174	-1.49009e-09	478.719	
0.00565334	-0.02835	0.0144015	1.09255	-1.23847	0.782843	-1.49009e-09	479.721	
0.00564814	0.0430653	0.00397625	1.09165	-0.566667	-0.718806	-1.49009e-09	478.488	
0.00565449	0.00469196	0.00994714	1.09307	0.477877	1.48042	-1.49009e-09	478.615	
0.00563878	-0.0108932	0.00413073	1.09154	0.663185	-0.23824	-1.49009e-09	475.379	
0.00568818	-0.0795544	0.0152109	1.09338	0.0881565	-0.824186	-1.49009e-09	478.448	
0.00565237	0.0311331	0.0123629	1.09241	-0.490252	-0.0436532	-1.49009e-09	479.366	
0.00563181	-0.0145875	0.0124249	1.09076	-0.292184	0.343349	-1.49009e-09	474.187	
0.00564413	0.0471162	-0.00736645	1.09108	-1.42645	0.180065	-1.49009e-09	478.564	
0.00565729	-0.0462126	0.0288175	1.09204	1.69381	-1.20401	-1.49009e-09	480.089	
0.00565344	-0.0490288	0.022695	1.09169	1.15226	-1.30565	-1.49009e-09	480.196	
0.00564983	0.0290386	0.00829355	1.09226	-0.658016	-0.106287	-1.49009e-09	479.147	
0.00563259	-0.0209797	0.00920952	1.09076	-0.618408	-0.254291	-1.49009e-09	474.343	
0.0056279	0.0446045	-0.017674	1.08949	-0.892769	1.73029	-1.49009e-09	474.534	
0.00565472	-0.0106061	-0.0285987	1.09272	-0.251098	1.55062	-1.49009e-09	479.26	
0.00564548	0.00957474	-0.00422521	1.0922	0.078471	0.14411	-1.49009e-09	476.563	
0.00564084	-0.0447968	0.0113713	1.09083	0.779266	0.082239	-1.49009e-09	477.229	
0.00563783	-0.0191407	0.00334311	1.09134	0.0481153	0.663181	-1.49009e-09	475.95	
0.0056411	0.0187964	0.00184234	1.09167	-0.0649949	1.01257	-1.49009e-09	476.077	
0.00565582	-0.0412871	0.00156654	1.09247	-1.29747	1.01629	-1.49009e-09	480.221	
0.0056239	-0.0100296	-0.00308823	1.09011	-0.162595	-0.143941	-1.49009e-09	473.245	
0.00563186	0.0324121	0.0148621	1.09035	0.425234	0.277341	-1.49009e-09	475.234	
0.00564884	0.0211123	0.0156711	1.09226	-0.324564	1.61389	-1.49009e-09	477.331	
0.00563318	0.0281575	-0.0103651	1.09065	0.470685	0.020078	-1.49009e-09	475.345	
0.00564667	0.00733019	0.0115185	1.09228	-0.231867	0.10238	-1.49009e-09	477.181	
0.00565089	0.0930856	0.00342458	1.0888	3.71881	0.360515	-1.49009e-09	476.446	
0.00565342	-0.0186522	0.00194661	1.09286	-0.305353	-0.308064	-1.49009e-09	478.241	
0.00564301	-0.0179257	0.0023185	1.09186	0.594252	-1.37365	-1.49009e-09	476.393	
0.00563056	-0.0385094	-0.00731856	1.0901	-0.166374	0.0400104	-1.49009e-09	475.199	
0.0056275	0.0303269	-0.000708775	1.09009	0.0540711	-0.682484	-1.49009e-09	474.23	
0.00564775	0.0467466	-0.0104177	1.09142	-1.60318	0.166041	-1.49009e-09	479.645	
0.00565405	-0.0106896	0.00283198	1.09303	-0.235858	0.203375	-1.49009e-09	478.835	
0.00562578	0.0472082	0.010851	1.08927	-0.976918	1.48312	-1.49009e-09	475.001	
0.00563822	-0.0214529	-0.00532585	1.09133	-0.361556	0.108356	-1.49009e-09	476.079	
0.00562659	-0.0102757	0.00921245	1.09034	0.877007	-0.617225	-1.49009e-09	473.807	
0.00563304	-0.0796741	0.012069	1.08807	-0.202479	0.9982	-1.49009e-09	475.547	
0.0056547	-0.00916262	-0.00652005	1.09309	0.45964	0.336256	-1.49009e-09	477.667	
0.0056428	-0.0369588	-0.00792909	1.09134	-0.163719	0.0211102	-1.49009e-09	477.447	
0.0056318	0.00206493	0.0221549	1.0907	-0.410101	0.318657	-1.49009e-09	473.954	
0.00562964	-0.0687498	0.00523792	1.08854	2.38012	0.937276	-1.49009e-09	474.273	
0.00564208	0.0257663	0.00281465	1.09162	-0.143865	1.16573	-1.49009e-09	477	
0.00564672	-0.0237199	0.0134924	1.09203	0.790372	-0.762766	-1.49009e-09	478.541	
0.00564069	-0.0629156	0.0132548	1.08989	2.15889	-1.4721	-1.49009e-09	475.778	
0.00565431	0.0386387	-0.00738916	1.0924	-0.417397	0.154104	-1.49009e-09	479.476	
0.00564655	0.0272238	0.0218505	1.0918	0.382623	-1.26835	-1.49009e-09	477.038	
0.0056442	0.0210573	-0.0237336	1.09167	1.0547	-0.626759	-1.49009e-09	477.486	
0.00563053	0.0220446	0.000785796	1.09058	-0.0155173	0.523699	-1.49009e-09	475.265	
0.00565858	0.0774675	0.00666227	1.09075	-0.426806	-0.363049	-1.49009e-09	478.782	
0.00563644	-0.0708243	0.00422364	1.08907	2.01493	-0.259535	-1.49009e-09	474.709	
0.00564242	-0.00442267	-0.00502004	1.09194	0.238951	-0.642613	-1.49009e-09	476.056	
0.00565651	0.022516	0.0159797	1.09297	-0.0662759	-0.412296	-1.49009e-09	479.844	
0.00564548	0.0129955	0.0282052	1.09181	-0.281116	-0.994968	-1.49009e-09	477.341	
0.00563123	0.00575377	0.00558179	1.09084	-2.10544	-0.0512943	-1.49009e-09	473.958	
0.00564547	-0.0620276	0.0290809	1.0901	2.45235	-0.761002	-1.49009e-09	476.072	
0.00563485	0.0195905	-0.000932331	1.09105	-1.04592	1.89022	-1.49009e-09	475.565	
0.00564937	0.0197785	-0.000679958	1.09245	0.194952	-0.267904	-1.49009e-09	477.456	
0.0056467	0.0548589	0.00546304	1.09098	-1.67541	0.109469	-1.49009e-09	479.287	
0.00563865	-0.00237237	-0.00756107	1.09156	0.0732812	-0.00654455	-1.49009e-09	475.672	
0.00563229	-0.0367212	0.00100081	1.09036	0.628835	0.238836	-1.49009e-09	475.814	
0.00563791	-0.0554121	0.00102687	1.09011	4.12005	-2.11563	-1.49009e-09	477.747	
0.00562376	0.0410581	0.0142019	1.08928	-1.70337	0.344302	-1.49009e-09	474.394	
0.0056505	0.0436055	0.00222484	1.09187	-0.583563	-0.0593377	-1.49009e-09	479.638	
0.00562315	-0.00100277	0.00477164	1.09008	0.79527	-0.495976	-1.49009e-09	473.047	
0.00564158	-0.00089177	0.0012986	1.09187	0.228996	0.431774	-1.49009e-09	476.423	
0.00563119	0.014923	0.0235191	1.09051	-0.276175	1.71061	-1.49009e-09	474.912	
0.00565483	-0.0183167	0.0031918	1.093	-0.286443	0.445896	-1.49009e-09	477.888	
0.00565105	-0.0245772	0.00362569	1.09251	0.130341	1.08163	-1.49009e-09	478.728	
0.00564922	0.0151004	0.00774775	1.09248	-0.893674	-1.65551	-1.49009e-09	478.04	
0.00563359	0.0576575	-0.0114334	1.08952	-3.03299	0.639509	-1.49009e-09	475.587	
0.00565285	0.0550534	0.00222977	1.09158	-2.02381	0.0350229	-1.49009e-09	480.817	
0.00564247	0.0221972	-0.00616208	1.09172	-0.82434	0.426346	-1.49009e-09	476.965	
0.00565408	-0.031081	-0.00783275	1.09261	1.2606	-0.920105	-1.49009e-09	479.864	
0.00565117	0.0540325	0.00244883	1.09146	-0.613461	-0.550185	-1.49009e-09	479.733	
0.00564864	-0.0114283	0.00848864	1.09247	0.30171	-1.04949	-1.49009e-09	477.336	
0.0056559	0.0108433	-0.00537198	1.09319	0.440929	-0.107891	-1.49009e-09	478.506	
0.00567566	-0.0895934	-0.00440325	1.09149	-3.38814	1.53162	-1.49009e-09	480.13	
0.00564282	-0.0289705	-0.0117078	1.09155	-0.899719	-1.47716	-1.49009e-09	478.131	
0.00564293	0.00296567	0.0209064	1.0918	0.613418	-0.94275	-1.49009e-09	477.052	
0.00563457	-0.00238145	0.010849	1.09114	0.737029	1.03798	-1.49009e-09	475.179	
0.00564118	-0.00530587	0.0209342	1.09162	-0.860112	0.27952	-1.49009e-09	475.54	
0.00565058	-0.000173625	-0.00782883	1.09272	-0.554026	-0.330673	-1.49009e-09	478.466	
0.00565514	-0.0491017	-0.0125643	1.09201	1.30069	0.813762	-1.49009e-09	479.802	
0.00565071	-0.0305443	0.00706449	1.09231	0.600573	0.207198	-1.49009e-09	478.741	
0.00565103	-0.0114864	0.0258735	1.09242	-1.37475	-2.38294	-1.49009e-09	478.614	
0.00565107	-0.0373393	0.00722784	1.09213	-2.60498	0.0549346	-1.49009e-09	479.395	
0.0056428	0.0124882	0.0078974	1.09189	-0.441176	-0.51899	-1.49009e-09	475.673	
0.00564249	0.00861097	-0.0172297	1.09179	0.0952997	-0.143659	-1.49009e-09	477.327	
0.00563615	-0.0595432	0.00211726	1.08972	2.26077	-0.568743	-1.49009e-09	476.325	
0.00564216	0.0550208	0.00867466	1.09051	-2.09747	0.578948	-1.49009e-09	478.208	
0.00563196	-0.0333597	0.0310111	1.08999	0.779917	-0.167861	-1.49009e-09	476.335	
0.00563817	0.0234587	0.0208903	1.09109	1.50071	-3.4963	-1.49009e-09	476.68	
0.00563558	-0.00324829	0.0079384	1.09126	-0.0371248	-0.169225	-1.49009e-09	474.842	
0.00565138	0.0664734	-0.00163859	1.0908	-2.44716	-0.70446	-1.49009e-09	479.115	
0.00563239	-0.0549253	-0.00923186	1.08956	0.378064	0.513353	-1.49009e-09	475.068	
0.00563335	-0.0237681	0.0205235	1.09063	-1.3898	0.537097	-1.49009e-09	474.87	
0.00563087	0.011668	0.0125552	1.0907	1.39495	0.372238	-1.49009e-09	474.177	
0.00564783	0.0385456	0.00504608	1.09179	-2.91612	-0.914934	-1.49009e-09	477.824	
0.00566061	0.075248	0.00811141	1.09109	-0.839035	-0.737506	-1.49009e-09	479.451	
0.00567009	0.0840919	0.0213002	1.09119	2.09325	1.14361	-1.49009e-09	479.805	
0.00564497	0.0180905	0.00834233	1.09202	0.158814	0.553055	-1.49009e-09	477.153	
0.00562836	-0.0895365	-0.0245615	1.08664	-3.64401	-0.455687	-1.49009e-09	476.072	
0.00564753	0.0206055	-0.00607258	1.09224	-0.718379	0.158677	-1.49009e-09	477.912	
0.00563335	-0.00737791	-0.00105599	1.09105	-0.611778	-0.104215	-1.49009e-09	474.452	
0.00563769	0.0151179	-0.00358611	1.09139	-0.349619	-0.204304	-1.49009e-09	475.692	
0.00566115	0.0767128	0.0225904	1.09084	-0.0754005	-1.28978	-1.49009e-09	478.868	
0.00563858	0.0248881	0.00930849	1.09126	-0.119786	1.61484	-1.49009e-09	476.213	
0.00563346	0.0545739	0.029527	1.08932	-1.64409	-2.11519	-1.49009e-09	475.89	
0.00564219	0.0404898	0.00842242	1.09115	-0.874962	0.379467	-1.49009e-09	477.463	
0.00564343	0.0244083	0.0313919	1.09133	1.46671	1.91357	-1.49009e-09	475.975	
0.00565295	0.0189288	-0.00285434	1.09281	0.815198	0.58591	-1.49009e-09	479.058	
0.00563819	-0.0353602	-0.00737355	1.09095	-0.235513	-0.00962722	-1.49009e-09	477.223	
0.00564431	0.0489413	0.0109827	1.09099	-1.93543	-0.219035	-1.49009e-09	479.395	
0.00564661	0.0395132	0.0298377	1.09124	-0.0484942	-3.16425	-1.49009e-09	479.165	
0.00564881	0.0487436	0.00332025	1.09148	-1.05929	-0.368016	-1.49009e-09	479.633	
0.00563673	-0.0218825	-0.0121162	1.09112	-0.230461	0.0287767	-1.49009e-09	476.213	
0.00563018	-0.014297	-0.00952959	1.09064	-1.82098	0.649379	-1.49009e-09	473.991	
0.00563468	0.0337516	0.00744036	1.09066	0.363198	0.834926	-1.49009e-09	476.1	
0.00563969	0.000369909	-0.00557397	1.09168	-0.823963	0.473381	-1.49009e-09	475.271	
0.00563276	-0.00560291	0.0258874	1.0907	-0.870384	2.21665	-1.49009e-09	474.783	
0.00563568	0.0214382	0.00952089	1.09105	0.56777	-0.00571998	-1.49009e-09	475.071	
0.0056496	0.0337467	0.0213115	1.09192	1.50635	0.841299	-1.49009e-09	478.228	
0.00563936	-0.00114246	0.00381636	1.09165	0.712233	0.691662	-1.49009e-09	475.396	
0.00565451	0.0111238	-0.00843132	1.09304	-0.868216	0.79483	-1.49009e-09	478.302	
0.00564729	-0.0270429	-0.00206306	1.09209	0.961777	-1.30394	-1.49009e-09	477.488	
0.00562751	0.064846	-0.00121552	1.08858	-2.15691	-1.51604	-1.49009e-09	474.28	
0.00563248	0.0330143	-0.00625269	1.09048	-0.418718	1.85674	-1.49009e-09	475.766	
0.00562884	0.0427125	0.00566664	1.08979	-0.263143	-0.675881	-1.49009e-09	474.921	
0.00565159	0.0587225	-0.000158041	1.09127	-2.0944	-0.381307	-1.49009e-09	480.184	
0.00562829	-0.0330743	-0.0013145	1.09009	-1.12311	-0.157897	-1.49009e-09	474.793	
0.00563084	-2.96312e-05	0.00569035	1.09082	-0.377609	0.185028	-1.49009e-09	474.717	
0.00565554	0.0340442	-0.0115647	1.09263	0.604638	-0.209395	-1.49009e-09	479.698	
0.00562853	-0.0350921	0.0269604	1.08971	0.483494	-0.537319	-1.49009e-09	474.514	
0.00564294	-0.00630779	0.0133674	1.09191	-1.53223	0.625847	-1.49009e-09	475.806	
0.00564001	-0.0356896	0.0166708	1.09101	0.378055	0.357032	-1.49009e-09	477.687	
0.00563644	-0.0162844	-1.11374e-05	1.09126	-0.842914	0.366821	-1.49009e-09	475.337	
0.00565846	0.0386148	-0.0186074	1.09267	-0.394921	0.997847	-1.49009e-09	480.578	
0.00565638	0.0521686	-0.0160121	1.09194	-1.07832	1.21127	-1.49009e-09	480.251	
0.00564885	0.047726	0.00282158	1.09153	-0.960088	1.29958	-1.49009e-09	479.512	
0.00564656	-0.0285654	0.0134937	1.0919	0.161662	0.803629	-1.49009e-09	477.731	
0.00564919	0.0345205	0.0209593	1.09187	-0.300507	-0.118701	-1.49009e-09	479.282	
0.00563818	-0.00553917	0.0159725	1.09142	-0.414016	0.256172	-1.49009e-09	474.887	
0.0056491	0.032147	-0.0122283	1.09206	1.90256	1.19671	-1.49009e-09	477.789	
0.00563638	0.0461108	-0.00809704	1.09037	0.516589	0.936638	-1.49009e-09	476.445	
0.00565606	-0.0238206	0.00282901	1.09301	-1.14647	-0.622847	-1.49009e-09	478.897	
0.00564669	-0.0166631	0.00151282	1.09224	0.0107153	-1.22136	-1.49009e-09	477.324	
0.00563137	-0.0524818	0.00562949	1.08961	2.03998	0.881067	-1.49009e-09	475.328	
0.00562645	0.0130176	-0.00195122	1.09033	-1.17217	0.274158	-1.49009e-09	473.733	
0.00564343	0.00531713	-0.000292951	1.09204	-0.230932	1.72371	-1.49009e-09	476.539	
0.00564844	-0.0167999	-0.00266105	1.09241	-0.390383	-1.50978	-1.49009e-09	477.391	
0.00562874	0.0248721	-0.035204	1.08978	-0.37428	-0.704233	-1.49009e-09	475.982	
0.0056537	-0.00473316	-0.00735248	1.09301	-2.0411	-1.19805	-1.49009e-09	478.327	
0.00563423	-0.0109779	-0.00482433	1.0911	0.36764	0.77653	-1.49009e-09	475.018	
0.00564246	-0.0494363	0.0429907	1.08999	2.6465	-0.868002	-1.49009e-09	475.84	
0.00565361	-0.00395509	0.00975221	1.09299	-0.626698	0.378074	-1.49009e-09	477.784	
0.00564262	-0.000659135	-0.00413383	1.09197	0.163496	0.157257	-1.49009e-09	476.418	
0.00564869	0.0373211	-0.00235771	1.09192	0.564112	0.264835	-1.49009e-09	478.427	
0.00564089	-0.000157827	-0.00705099	1.09179	-0.292058	0.0322577	-1.49009e-09	476.097	
0.00563544	0.00100319	0.0174419	1.09114	0.360518	0.249106	-1.49009e-09	474.655	
0.00564536	0.0343667	-0.00330001	1.0917	-1.56921	-1.31115	-1.49009e-09	477.72	
0.00564703	0.024069	0.00881106	1.0921	-0.123965	0.24806	-1.49009e-09	478.218	
0.00564214	0.0443937	0.020719	1.09083	-1.22707	-1.90987	-1.49009e-09	477.581	
0.00562275	0.016614	0.0166531	1.0898	-0.606962	0.778744	-1.49009e-09	474.107	
0.00565133	-0.0119706	-0.00409124	1.09275	0.115616	-0.247163	-1.49009e-09	477.91	
0.00565669	-0.0367564	0.0184578	1.09256	0.683861	0.828103	-1.49009e-09	480.316	
0.00564725	0.0382761	0.0194077	1.09158	-0.941348	-0.0183179	-1.49009e-09	478.224	
0.00564965	0.0474752	-0.000404737	1.09162	-0.878785	-1.23562	-1.49009e-09	479.307	
0.00564197	-0.0589335	0.0109592	1.09027	3.63406	-0.775593	-1.49009e-09	476.508	
0.00564001	-0.0112518	0.0125239	1.09159	0.758639	0.50812	-1.49009e-09	475.551	
0.00563569	0.0282192	0.0237825	1.09068	0.120852	-0.152202	-1.49009e-09	475.733	
0.0056289	-0.0153701	-0.00248046	1.09054	-0.519603	0.690237	-1.49009e-09	473.84	
0.0056296	0.038686	-0.0145725	1.08993	-1.98355	1.23991	-1.49009e-09	475.668	
0.0056455	0.0310554	-0.00341221	1.09181	-3.2447	0.269466	-1.49009e-09	477.549	
0.00564709	-0.0559452	0.0135907	1.09089	2.77322	-0.479436	-1.49009e-09	478.815	
0.00564229	0.0264576	-0.0106431	1.09157	1.02664	1.1403	-1.49009e-09	476.717	
0.00565611	0.0393937	0.0106524	1.09252	0.0382591	0.410243	-1.49009e-09	479.093	
0.0056393	-0.0180633	-0.0133505	1.09142	0.424952	-0.0471092	-1.49009e-09	476.149	
0.00564549	0.00311075	-0.00125999	1.09225	1.43382	0.365082	-1.49009e-09	477.336	
0.00562834	0.0503257	0.000582616	1.08943	0.117956	1.1556	-1.49009e-09	475.542	
0.00565196	-0.0109789	-0.014123	1.09273	-3.31675	-1.53792	-1.49009e-09	478.642	
0.0056524	-0.0006203	0.00340186	1.09292	-0.268943	0.367076	-1.49009e-09	478.344	
0.00564895	0.0433328	0.00746396	1.0917	-0.443677	-0.166914	-1.49009e-09	479.307	
0.00567136	0.0822636	0.00171846	1.09166	0.579857	1.25859	-1.49009e-09	479.261	
0.00562291	-0.0233688	0.00133805	1.08982	-0.456388	2.88345	-1.49009e-09	474.04	
0.00562604	-0.00857669	-0.00611963	1.09032	-0.0804629	-1.53022	-1.49009e-09	474.073	
0.00564576	0.0387392	-0.013223	1.09151	1.42056	1.0653	-1.49009e-09	478.164	
0.00565108	0.0420883	0.0134948	1.0919	-0.204233	-0.102065	-1.49009e-09	479.641	
0.00563987	0.0019617	0.00539912	1.09169	-0.634263	0.40036	-1.49009e-09	476.248	
0.00564893	-0.0101305	0.0127363	1.09247	-0.647338	0.613999	-1.49009e-09	477.941	
0.00565894	0.0821407	0.0321671	1.08999	1.88234	0.637216	-1.49009e-09	479.391	
0.00565293	0.000365476	-0.00132138	1.09297	-0.937408	1.06884	-1.49009e-09	478.782	
0.00562676	0.0203315	-0.00661085	1.09023	0.631196	0.134525	-1.49009e-09	473.726	
0.00564189	-0.0174003	0.00813029	1.09174	-0.940584	-0.470832	-1.49009e-09	476.851	
0.00564246	0.0131654	0.00517473	1.09187	-0.819712	1.76546	-1.49009e-09	477.078	
0.00566164	-0.0898607	0.0111893	1.09006	-3.26702	0.529898	-1.49009e-09	480.098	
0.00563231	-0.027364	0.00184502	1.09063	-0.380148	0.908431	-1.49009e-09	475.158	
0.00563617	0.02881	-0.00359075	1.09097	-0.0574802	-0.0242986	-1.49009e-09	475.64	
0.0056557	0.00611338	-0.00272011	1.09322	0.0265252	0.474265	-1.49009e-09	478.526	
0.00565303	-0.0287261	0.0152012	1.0925	0.763807	0.685938	-1.49009e-09	479.704	
0.00562237	0.000424023	-0.00809672	1.08998	0.372395	0.283271	-1.49009e-09	473.395	
0.00564744	0.00634356	-0.0082336	1.09239	-0.52705	-0.0616175	-1.49009e-09	477.478	
0.00563239	0.0371896	0.0161189	1.09023	-0.885304	-1.26229	-1.49009e-09	475.327	
0.00565252	-0.0177785	-0.00468498	1.09278	-0.609483	0.871382	-1.49009e-09	477.932	
0.00564943	-0.0129293	-0.00536211	1.09255	-0.345391	0.147647	-1.49009e-09	476.856	
0.00564189	-9.23119e-06	0.00557811	1.09189	1.06163	0.561565	-1.49009e-09	475.695	
0.00563185	0.0197609	-0.00665908	1.09073	-0.969168	0.424913	-1.49009e-09	475.074	
0.0056451	-0.0215829	0.0113914	1.09194	-0.500662	0.0772936	-1.49009e-09	477.006	
0.00562365	0.0302359	-0.00513725	1.08971	1.00469	1.71014	-1.49009e-09	474.381	
0.00564732	0.0163808	0.0198552	1.09213	0.39676	0.0528549	-1.49009e-09	477.961	
0.00564218	0.0472771	0.00318	1.0909	-0.76601	0.186828	-1.49009e-09	476.573	
0.00564848	-0.0156795	-0.0079929	1.0924	-0.894086	-0.172279	-1.49009e-09	477.689	
0.00564569	-0.00117668	-0.00259684	1.09227	0.149389	0.138807	-1.49009e-09	477.379	
0.00565411	0.0355679	-0.000324699	1.09251	0.657042	0.988865	-1.49009e-09	479.826	
0.00565615	-0.0359188	-0.0020564	1.09269	-1.04956	-0.786965	-1.49009e-09	479.444	
0.00562792	0.0394521	0.0157428	1.08973	-1.31775	0.668817	-1.49009e-09	475.462	
0.00562691	0.0320288	0.0156409	1.08987	0.331155	-0.499342	-1.49009e-09	475.032	
0.00565541	0.0178638	0.00462962	1.09306	-0.206	-0.947906	-1.49009e-09	478.268	
0.00564713	0.0184946	-0.00667306	1.09224	0.0350847	0.0694665	-1.49009e-09	477.634	
0.00565359	0.00407845	0.0012431	1.09303	0.822393	0.14148	-1.49009e-09	478.489	
0.00564479	-0.0363611	0.0234203	1.09133	-0.521406	-0.515136	-1.49009e-09	478.693	
0.00565261	0.0450155	-0.00148951	1.09201	-1.24829	-0.738895	-1.49009e-09	479.337	
0.00564156	0.0233641	0.0273072	1.09128	-1.00773	-0.465188	-1.49009e-09	476.706	
0.00564852	-0.0417795	0.0200294	1.09156	0.396808	-0.787084	-1.49009e-09	478.541	
0.00563847	-0.0677834	0.0201212	1.08928	1.34145	0.314407	-1.49009e-09	475.681	
0.00563989	0.0134079	0.015468	1.09152	-0.695298	-0.615997	-1.49009e-09	475.596	
0.00563343	0.0153536	-0.0196047	1.0908	-0.497035	-2.42484	-1.49009e-09	474.759	
0.00562428	-0.0486389	-0.00158053	1.08911	1.42581	-1.39536	-1.49009e-09	475.255	
0.00564856	0.00303502	-0.00805818	1.09252	1.78211	0.495063	-1.49009e-09	477.597	
0.00563151	0.0182824	-0.00718422	1.09072	0.1441	0.16897	-1.49009e-09	475.262	
0.00563528	0.0204017	0.0236298	1.09082	-0.755292	0.822755	-1.49009e-09	475.118	
0.00565604	-0.026581	-0.00135365	1.09295	0.494194	-0.371818	-1.49009e-09	479.439	
0.00562992	0.0113583	-0.00700075	1.09067	-0.379828	-1.33449	-1.49009e-09	473.949	
0.00564018	0.0329108	0.0233017	1.09099	-0.135136	-0.920628	-1.49009e-09	476.365	
0.00565777	0.055459	0.0190456	1.09187	-2.41323	-0.760789	-1.49009e-09	479.85	
0.00563708	0.0361227	0.00540909	1.09083	-0.163551	0.0607176	-1.49009e-09	476.069	
0.00564673	0.0285025	-0.00110567	1.092	-0.0426093	0.058369	-1.49009e-09	477.586	
0.00565001	-0.0670448	0.00428403	1.09062	2.24887	0.0466592	-1.49009e-09	478.22	
0.00565315	-0.0425936	-0.0381587	1.0915	2.62679	1.83802	-1.49009e-09	479.798	
0.00563754	0.0115493	0.0157269	1.09131	0.0810706	0.181191	-1.49009e-09	475.298	
0.00563231	0.0010782	0.00256842	1.09097	-0.072614	0.452568	-1.49009e-09	474.056	
0.00563365	0.0223035	0.0221163	1.09066	-1.02417	0.414677	-1.49009e-09	475.075	
0.00565028	0.0070682	0.0154588	1.09258	0.375107	-0.0562669	-1.49009e-09	477.828	
0.00564647	-0.0075407	0.00909003	1.09228	-0.463053	-1.40382	-1.49009e-09	477.175	
0.00564319	0.0205646	0.0212457	1.09163	0.0613935	-0.829258	-1.49009e-09	476.691	
0.00562533	-0.00756817	0.0108181	1.09022	-1.0367	0.0727306	-1.49009e-09	473.61	
0.00565359	-0.00429093	0.0177132	1.09288	-0.261849	-0.844475	-1.49009e-09	478.877	
0.00563484	-0.0156593	0.000702655	1.09111	-1.52094	-1.06489	-1.49009e-09	474.136	
0.00564593	-0.0238283	-0.00623797	1.09202	-1.43359	-0.353573	-1.49009e-09	477.534	
0.00568703	0.0962283	-0.0138116	1.09195	6.06633	-0.151064	-1.49009e-09	479.433	
0.00563604	-0.0553768	0.0183373	1.08978	2.44523	-2.05292	-1.49009e-09	475.973	
0.00565279	-0.0230838	0.0256937	1.09241	-0.672258	0.445775	-1.49009e-09	478.515	
0.0056555	0.0804529	0.0316206	1.0898	1.13696	1.2389	-1.49009e-09	476.255	
0.00563554	0.0580553	0.00697413	1.08972	-2.2721	0.64242	-1.49009e-09	476.075	
0.00563919	-0.0483559	-0.0100874	1.09053	1.69521	0.925914	-1.49009e-09	477.789	
0.00564577	0.023273	0.0196408	1.09186	0.143892	1.09117	-1.49009e-09	477.122	
0.00564201	0.023902	0.0177743	1.09151	-0.232859	0.277828	-1.49009e-09	476.519	
0.00563899	-0.00363459	0.00225314	1.09162	1.14107	0.104909	-1.49009e-09	475.475	
0.00563281	-0.0101559	0.0124052	1.09091	-0.271667	0.132235	-1.49009e-09	475.028	
0.0056493	-0.017765	0.0249049	1.09219	0.413763	-0.133215	-1.49009e-09	478.974	
0.00565247	0.0229602	-0.0287226	1.09231	-0.480748	0.386751	-1.49009e-09	479.435	
